College Name,Course,Percentage GOPENS,Rank GOPENS,Percentage GOBCS,Rank GOBCS,Percentage LOPENS,Rank LOPENS,Percentage LSTS,Rank LSTS,Percentage TFWS,Rank TFWS,Percentage DEFROBCS,Rank DEFROBCS,Percentage ORPHAN,Rank ORPHAN,Percentage GVJS,Rank GVJS,Percentage EWS,Rank EWS,Percentage GSCS,Rank GSCS,Percentage GNT3S,Rank GNT3S,Percentage LNT3S,Rank LNT3S,Percentage PWDOPENS,Rank PWDOPENS,Percentage GSTS,Rank GSTS,Percentage LSCS,Rank LSCS,Percentage GNT2S,Rank GNT2S,Percentage LNT1S,Rank LNT1S,Percentage DEFOPENS,Rank DEFOPENS,Percentage GOPENH,Rank GOPENH,Percentage GSTH,Rank GSTH,Percentage GVJH,Rank GVJH,Percentage GOBCH,Rank GOBCH,Percentage LOPENH,Rank LOPENH,Percentage PWDOPENH,Rank PWDOPENH,Percentage GOPENO,Rank GOPENO,Percentage GSCH,Rank GSCH,Percentage GNT3H,Rank GNT3H,Percentage GSCO,Rank GSCO,Percentage GNT2O,Rank GNT2O,Percentage GOBCO,Rank GOBCO,Percentage LOPENO,Rank LOPENO,Percentage LSTO,Rank LSTO,Percentage LOBCO,Rank LOBCO,Percentage LSCO,Rank LSCO,Percentage LNT2O,Rank LNT2O,Percentage LNT2S,Rank LNT2S,Percentage LOBCS,Rank LOBCS,Percentage DEFRSCS,Rank DEFRSCS,Percentage GNT1S,Rank GNT1S,Percentage LVJS,Rank LVJS,Percentage LVJO,Rank LVJO,Percentage GSTO,Rank GSTO,Percentage GNT1H,Rank GNT1H,Percentage LSCH,Rank LSCH,Percentage LOBCH,Rank LOBCH,Percentage MI,Rank MI,Percentage LNT1H,Rank LNT1H,Percentage GVJO,Rank GVJO,Percentage LSTH,Rank LSTH,Percentage LVJH,Rank LVJH,Percentage GNT2H,Rank GNT2H,Percentage GNT1O,Rank GNT1O,Percentage LNT3H,Rank LNT3H,Percentage PWDOBCS,Rank PWDOBCS,Percentage GNT3O,Rank GNT3O,Percentage LNT2H,Rank LNT2H,Percentage LNT3O,Rank LNT3O,Percentage PWDROBCS,Rank PWDROBCS,Percentage LNT1O,Rank LNT1O,Percentage PWDOBCH,Rank PWDOBCH,Percentage DEFOBCS,Rank DEFOBCS,Percentage DEFRSTS,Rank DEFRSTS,Percentage DEFSCS,Rank DEFSCS,Percentage PWDSCH,Rank PWDSCH,Percentage PWDROBCH,Rank PWDROBCH,Unnamed: 132,Unnamed: 133
"2254 - Vilasrao Deshmukh Foundation Group of Institutions, Latur",225419110 - Civil Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.3198986,129601,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2254 - Vilasrao Deshmukh Foundation Group of Institutions, Latur",225424510 - Computer Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.4332053,81252,,,-,-,42.5955447,107670,58.7429854,85512,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2254 - Vilasrao Deshmukh Foundation Group of Institutions, Latur",225429310 - Electrical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.1356658,59158,-,-,-,-,49.5548073,98796,-,-,-,-,-,-,-,-,58.5474069,86212,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2254 - Vilasrao Deshmukh Foundation Group of Institutions, Latur",225437210 - Electronics and Telecommunication Engg,-,-,-,-,-,-,-,-,78.5775598,49978,-,-,-,-,-,-,73.0265619,61928,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2282 - Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",228224510 - Computer Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.7523084,141352,-,-,-,-,-,-,28.6046774,122326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2282 - Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",228224610 - Information Technology,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.0127532,124773,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2282 - Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",228261210 - Mechanical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.9296955,138631,-,-,-,-,-,-,-,-,-,-,51.4762755,96173,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2282 - Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",228290010 - Electronics and Computer Science,-,-,-,-,-,-,-,-,30.9520229,119805,-,-,-,-,-,-,5.3729884,140214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2508 - GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,250819110 - Civil Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.7523084,141345,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2508 - GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,250824510 - Computer Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73.4109953,60201,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2508 - GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,250829310 - Electrical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.0840122,87204,,,-,-,52.2466614,95481,60.9799222,82529,,,-,-,54.6296296,92339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.5521047,94998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2508 - GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,250850310 - Food Technology,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.2248410,106701,-,-,-,-,-,-,-,-,21.2207239,128894,47.3478734,101793,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2508 - GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,250891410 - Safety and Fire Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.9664342,103687,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2516 - International Centre Of Excellence In Engineering and Management (ICEEM),251624210 - Computer Science and Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.2466614,95519,,,-,-,42.2969628,108629,-,-,,,-,-,39.7875296,110969,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2516 - International Centre Of Excellence In Engineering and Management (ICEEM),251629710 - Electrical and Electronics Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.7344336,79549,-,-,-,-,49.6513702,98023,-,-,55.4490884,90638,-,-,,,44.4766130,105299,-,-,52.2466614,95478,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.4761567,99109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2516 - International Centre Of Excellence In Engineering and Management (ICEEM),251661210 - Mechanical Engineering,-,-,-,-,-,-,-,-,62.7898492,79073,-,-,-,-,-,-,54.6979992,91769,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2516 - International Centre Of Excellence In Engineering and Management (ICEEM),251692110 - Artificial Intelligence and Machine Learning,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.5096512,133710,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.3162279,135285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2522 - STMEI's Sandipani Technical Campus-Faculty of Engineering, Latur.",252224510 - Computer Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.5521047,95209,-,-,-,-,24.1305891,126133,-,-,,,-,-,43.2248410,106593,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,42.5955447,107763,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2522 - STMEI's Sandipani Technical Campus-Faculty of Engineering, Latur.",252237210 - Electronics and Telecommunication Engg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.0589023,100756,-,-,-,-,26.2033481,124184,-,-,37.6936381,113371,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2533 - CSMSS Chh. Shahu College of Engineering, Aurangabad",253319110 - Civil Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.5955447,107575,-,-,-,-,,,43.1162283,106937,,,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2533 - CSMSS Chh. Shahu College of Engineering, Aurangabad",253324210 - Computer Science and Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.0567213,96475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2533 - CSMSS Chh. Shahu College of Engineering, Aurangabad",253329310 - Electrical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.3083271,141508,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.6551453,127893,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2533 - CSMSS Chh. Shahu College of Engineering, Aurangabad",253337810 - Electronics Engineering ( VLSI Design and Technology),-,-,-,-,-,-,-,-,69.0354573,69077,-,-,-,-,-,-,60.7504090,83470,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2533 - CSMSS Chh. Shahu College of Engineering, Aurangabad",253361210 - Mechanical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,84.7409510,36585,-,-,-,-,77.0079706,53084,89.2735528,26450,-,-,-,-,76.2843676,55140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85.3410413,35368,-,-,61.2935921,82149,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,67.3938217,71750,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2533 - CSMSS Chh. Shahu College of Engineering, Aurangabad",253384410 - Electronics and Computer Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81.0174211,44857,-,-,-,-,-,-,-,-,79.5863208,48177,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.9344262,134468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2533 - CSMSS Chh. Shahu College of Engineering, Aurangabad",253392810 - Electronics and Communication(Advanced Communication Technology),-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.9130075,89782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"2533 - CSMSS Chh. Shahu College of Engineering, Aurangabad",253399510 - Artificial Intelligence and Data Science,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.4332053,81347,-,-,-,-,58.5474069,86211,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1709689,142669,-,-,-,-,-,-,,,-,-,49.5548073,98781,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2641 - Dr. V.K. Patil College of Engineering & Technology,264124210 - Computer Science and Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.6949825,135673,-,-,-,-,-,-,11.1190360,136812,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2641 - Dr. V.K. Patil College of Engineering & Technology,264161210 - Mechanical Engineering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1677790,143158,-,-,-,-,-,-,26.0127532,124709,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2641 - Dr. V.K. Patil College of Engineering & Technology,264199710 - Artificial Intelligence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.7750310,123907,-,-,-,-,-,-,-,-,-,-,6.1669865,139872,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301219110 - Civil Engineering,98.9936401,2561,96.0629039,10082,-,-,-,-,-,-,-,-,,,-,-,96.5491373,8876,-,-,-,-,-,-,-,-,76.8390440,53892,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301224510 - Computer Engineering,99.8918758,208,99.7682639,506,99.8312078,344,-,-,-,-,-,-,-,-,-,-,99.7255226,595,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.5585484,1007,-,-,99.2625202,1801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301224610 - Information Technology,99.8428732,319,99.7403770,568,99.7166399,617,-,-,99.7817662,460,-,-,-,-,-,-,99.6644420,745,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.4522788,1314,-,-,98.7654321,3153,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301229310 - Electrical Engineering,99.1110278,2213,98.9364867,2725,99.0322581,2452,-,-,98.6494575,3449,-,-,,,-,-,98.1920480,4661,95.6557469,11147,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301237210 - Electronics and Telecommunication Engg,99.5986497,914,99.4854778,1222,99.4673668,1275,-,-,99.4890660,1209,-,-,,,-,-,99.3010423,1702,-,-,-,-,-,-,-,-,89.3527871,26296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301237610 - Electronics Engineering,99.4397654,1323,-,-,99.1421154,2126,-,-,-,-,-,-,-,-,-,-,98.8527647,2944,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301261210 - Mechanical Engineering,99.0455240,2402,-,-,98.0786610,4936,-,-,98.3256199,4304,-,-,-,-,-,-,98.0865899,4910,95.4015941,11670,-,-,-,-,-,-,66.6716379,73171,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"3012 - Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",301262610 - Production Engineering[Sandwich],97.6631658,6050,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,91.7186508,20523,-,-,-,-,-,-,22.8844711,127606,-,-,-,-,-,-,88.2852988,28312,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
